Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,pc1_1,pc1_2,pc1_3,Status
0,14,0.1111111111111111,1,0,13,0.4010526315789473,14,8,9,30,9,0.6842105263157894,0,0,0,1,0,0,0.490566037735849,0,0.0,0.08333333333333333,0.9186046511627907,0.7999999999999999,0.0,36.06903756587233,26.58475086053624,6.309521307846457,2
4,4,0.1111111111111111,3,0,15,0.2947368421052632,14,10,11,30,34,0.23578947368421055,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0.6937515167012609,3.814433267271909,0.17273475485791892,0
4,6,0.1111111111111111,5,0,15,0.368421052631579,14,16,28,9,20,0.2863157894736843,0,0,1,1,0,0,0.05660377358490565,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,27.32520936191639,13.206152608947015,5.156240296475071,2
4,0,0.2222222222222222,13,0,15,0.28421052631578947,14,8,10,1,34,0.24421052631578943,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,0.6937515167012609,3.814433267271909,0.17273475485791892,0
4,0,0.1111111111111111,16,0,15,0.18947368421052624,14,24,28,1,1,0.12315789473684213,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,24.360830546048295,4.819014810099382,12.932415367076226,0
4,0,0.5555555555555556,11,0,15,0.16842105263157903,14,16,25,1,17,0.1389473684210527,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,22.548720118479128,4.727988270774185,6.96654191559007,0
4,3,0.2222222222222222,3,0,15,0.4010526315789473,14,10,28,30,17,0.12631578947368416,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,21.613666241953815,4.227488744142272,7.663419835586166,1
4,0,0.1111111111111111,13,0,15,0.49473684210526314,14,8,9,5,34,0.43263157894736826,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,23.66237852198356,1.1729640322250356,3.684760682042232,2
4,3,0.2222222222222222,9,0,15,0.2947368421052632,14,24,10,1,34,0.2136842105263157,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,19.63610932732659,2.052764053648808,8.991504389311027,1
4,0,0.1111111111111111,16,0,15,0.3789473684210527,14,10,11,30,41,0.4715789473684211,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,20.7429329441894,0.2226171111255335,3.7298927565307123,2
4,0,0.3333333333333333,8,0,15,0.6631578947368422,14,24,10,1,34,0.6526315789473685,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,21.35275136754338,2.018366331092397,3.8992994727066845,2
4,3,0.2222222222222222,11,0,15,0.28421052631578947,14,8,9,30,41,0.3789473684210527,1,0,0,1,0,0,0.018867924528301883,0,0.08333333333333333,0.08333333333333333,0.0,0.7555555555555555,0.5785997357992074,21.621403027713843,2.9483958552423384,4.224216552613936,0
4,5,0.1111111111111111,11,0,15,0.368421052631579,14,9,10,30,29,0.05263157894736836,0,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,22.205725886515328,4.156288189543162,4.454954033156256,1
4,3,0.1111111111111111,13,0,15,0.6210526315789473,14,10,9,30,34,0.47789473684210537,1,0,0,1,0,1,0.05660377358490565,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,18.740220434959625,4.696215338341123,8.989282437166192,1
4,3,0.1111111111111111,9,0,15,0.26315789473684204,14,10,11,12,17,0.1936842105263159,0,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,17.951428226646243,3.1083993578284335,7.854520042749698,1
4,0,0.2222222222222222,16,0,15,0.4736842105263157,14,8,10,30,34,0.4421052631578948,0,0,0,1,0,0,0.018867924528301883,0,0.16666666666666666,0.0,0.2093023255813954,0.0,0.12417437252311753,20.584695898618765,2.3176443363664796,6.656372067337064,2
4,0,0.1111111111111111,9,0,15,0.33684210526315783,14,15,11,1,29,0.28210526315789464,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,20.933805861410985,-0.16167103578386738,2.410138841177445,2
4,3,0.1111111111111111,15,0,15,0.4010526315789473,14,24,28,1,29,0.3789473684210527,1,0,0,1,0,0,0.07547169811320753,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,18.97165755680709,3.9416686465365505,9.742030833817207,0
4,0,0.2222222222222222,9,0,15,0.26315789473684204,14,10,11,30,34,0.24842105263157888,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.16666666666666666,0.9999999999999999,0.24444444444444446,0.4147952443857331,18.868710941213436,2.5558123469210514,5.8160137302914725,2
4,0,0.1111111111111111,2,0,15,0.4421052631578948,14,16,11,9,41,0.2873684210526315,0,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,-0.9321792157928082,-0.05414062378638346,-0.14599433562317563,0
4,0,0.1111111111111111,0,0,15,0.3789473684210527,14,9,10,30,41,0.34631578947368413,0,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,21.177388540163765,-0.27788995327503047,2.4324357228317646,2
4,0,0.1111111111111111,16,0,15,0.368421052631579,14,10,10,1,34,0.2768421052631578,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,24.09297786714844,5.1233023867825995,10.609617920480412,2
4,3,0.6666666666666666,12,0,15,0.28421052631578947,14,24,28,1,29,0.2326315789473683,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,10.586168930554901,5.065844838010322,10.445019220780297,0
4,16,0.1111111111111111,16,0,16,0.6842105263157894,14,8,9,30,41,0.6842105263157894,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,24.708199551834642,4.424423189482715,9.25734571121098,2
4,0,0.1111111111111111,3,0,15,0.5368421052631578,14,10,10,30,17,0.5294736842105263,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,21.639680285753894,1.747146635070003,4.745805536106907,1
4,3,0.3333333333333333,13,0,15,0.3789473684210527,14,24,32,22,17,0.2905263157894735,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,22.1934563882532,1.5913167765172258,3.4719658758631096,2
4,3,0.6666666666666666,11,0,15,0.3894736842105262,14,24,9,15,41,0.34736842105263155,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,25.13147200424304,3.304954749260929,3.7116907182901535,2
4,0,0.3333333333333333,11,0,15,0.4526315789473685,14,10,11,22,20,0.3147368421052632,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,24.107853316971976,4.01255516149218,5.1880553535414276,0
4,3,0.2222222222222222,5,0,15,0.368421052631579,14,8,9,30,41,0.30210526315789465,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,21.262325450381482,1.7510164747529373,3.0663043399171945,2
4,0,0.4444444444444444,9,0,15,0.3263157894736841,14,24,11,1,20,0.26421052631578945,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,21.44235745642119,0.16135441912127138,2.6908280370643634,2
4,3,0.6666666666666666,11,0,15,0.5578947368421052,14,24,11,12,17,0.38631578947368417,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,12.419506639979062,5.21146281805017,13.358646476018071,0
4,5,0.1111111111111111,13,0,15,0.368421052631579,14,9,9,30,34,0.4021052631578945,0,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,23.697873493357925,10.37389294120891,5.96096454803018,2
4,0,0.1111111111111111,0,0,15,0.2315789473684211,14,24,10,12,41,0.15052631578947362,0,0,1,0,0,1,0.037735849056603765,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,20.514116601473205,2.260027785662141,5.649097243408449,0
4,3,0.1111111111111111,0,0,15,0.26315789473684204,14,10,11,22,29,0.18947368421052624,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,18.776089815903706,0.7456006707377707,4.45396444324089,2
4,0,0.1111111111111111,8,0,15,0.6105263157894736,14,24,28,17,45,0.6621052631578948,0,0,1,1,0,1,0.018867924528301883,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,23.878978165592827,0.5054357139375822,3.6447579578087987,2
4,0,0.2222222222222222,11,0,15,0.2315789473684211,14,10,28,1,34,0.17999999999999994,0,0,0,1,0,1,0.05660377358490565,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,23.043494082667262,3.8317986213609507,5.760928676467441,1
4,4,0.1111111111111111,11,0,15,0.8736842105263158,14,10,28,1,20,0.8389473684210524,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,28.837352039650973,1.5188402659342493,4.483795814250298,2
4,0,0.5555555555555556,11,0,15,0.35789473684210527,14,8,9,30,41,0.35578947368421066,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,21.80409003677843,2.8612316671239655,4.240939213854676,2
4,0,0.6666666666666666,8,0,15,0.2210526315789474,14,10,28,1,1,0.1589473684210525,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,21.430081902562037,3.12024924281619,6.5510260296430385,2
4,6,0.1111111111111111,9,0,15,0.042105263157894646,14,16,28,12,17,0.049473684210526336,1,0,1,0,0,0,0.09433962264150941,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,2.5925021191232442,6.561335201820485,5.943216882421724,1
4,0,0.3333333333333333,13,0,15,0.42105263157894735,14,24,26,30,3,0.27368421052631575,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,19.84250265508125,2.7151745364783917,3.5109654766532272,2
4,0,0.3333333333333333,11,0,15,0.4842105263157894,14,10,11,30,34,0.38631578947368417,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,24.194902452983648,5.232093762509032,6.894502103314142,2
4,3,0.5555555555555556,3,0,15,0.3894736842105262,14,8,10,22,9,0.25368421052631573,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,20.095268031757193,3.675333446538089,7.035141606405311,2
4,0,0.4444444444444444,15,0,15,0.3894736842105262,14,22,11,30,41,0.31263157894736837,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,3.3521207505358737,7.689624603986185,7.965706161986031,0
4,3,0.1111111111111111,15,0,15,0.18947368421052624,14,24,9,30,3,0.23368421052631572,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,19.84349043839984,3.431885424062424,7.638362580307741,0
4,0,0.1111111111111111,9,0,15,0.41052631578947363,14,16,11,9,3,0.35578947368421066,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,22.777951165747048,1.6126883964852061,6.23983014352593,2
4,0,0.1111111111111111,11,0,15,0.43157894736842106,14,24,11,30,41,0.38421052631578934,0,0,0,1,0,1,0.05660377358490565,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,24.38378446929626,3.2511350050717334,5.121205519722151,2
4,0,0.1111111111111111,2,0,15,0.43157894736842106,14,16,9,9,20,0.28105263157894744,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,-0.9321792157928082,-0.05414062378638346,-0.14599433562317563,1
4,0,0.1111111111111111,16,0,15,0.35789473684210527,14,24,10,1,34,0.29894736842105263,0,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,20.726280490064205,0.5308366715908719,3.3522968100715147,2
4,3,0.1111111111111111,3,0,15,0.4526315789473685,14,9,10,8,9,0.31263157894736837,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,20.111521585599142,3.568587746049249,8.210272414328104,1
4,0,0.1111111111111111,3,0,15,0.4421052631578948,14,8,9,30,41,0.3978947368421053,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,21.218771302625793,2.3258612343737872,5.777134357523677,2
4,5,0.1111111111111111,3,0,15,0.21052631578947367,14,16,9,9,29,0.14421052631578957,1,0,0,1,0,0,0.07547169811320753,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,19.36593165121428,3.550375637657046,10.091816324400773,0
4,0,0.1111111111111111,3,0,15,0.35789473684210527,14,9,9,5,9,0.4536842105263157,0,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,20.409853466699868,3.251888181777576,6.77408249268197,0
4,0,0.1111111111111111,9,0,15,0.3789473684210527,14,9,10,30,41,0.331578947368421,0,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,18.369539843123682,1.0626648514750203,2.277092803798023,2
4,3,0.2222222222222222,13,0,15,0.3999999999999999,14,24,9,8,41,0.3410526315789475,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,20.89253499652216,2.808362689375876,4.649338489593124,2
4,0,0.3333333333333333,13,0,15,0.3157894736842104,14,10,28,30,3,0.30105263157894724,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,20.253475099601665,3.5994401816598263,5.746365164211671,2
4,14,0.1111111111111111,14,1,15,0.26315789473684204,14,24,11,5,20,0.28421052631578947,0,0,0,1,0,1,0.13207547169811323,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,20.794692543988983,3.6140707545338255,5.996076886938962,2
4,0,0.1111111111111111,0,0,15,0.34736842105263155,14,10,28,1,19,0.24421052631578943,0,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,22.263331097707788,2.198611635349357,4.893698345360559,0
4,0,0.1111111111111111,11,0,15,0.33684210526315783,14,10,9,30,34,0.3042105263157895,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,23.77872907069033,5.093775509787663,6.774965716912888,2
4,0,0.2222222222222222,11,0,15,0.41052631578947363,14,10,11,30,41,0.3242105263157895,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,26.133472965622197,2.809036955504221,4.249635703266325,2
4,3,0.5555555555555556,3,0,15,0.3894736842105262,14,22,26,1,1,0.2978947368421052,1,0,0,1,0,0,0.07547169811320753,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,19.59152678077928,4.0186874784130175,8.965824202759315,0
4,3,0.2222222222222222,0,0,15,0.3052631578947369,14,24,11,22,1,0.30947368421052635,0,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,21.9833926761166,-0.656395389282384,3.2179733485584685,2
4,3,0.1111111111111111,8,0,15,0.4010526315789473,14,10,9,8,34,0.3263157894736841,0,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,21.532025417271768,1.930254975587248,3.6130914190549275,2
5,14,0.1111111111111111,1,0,15,0.7894736842105263,14,24,9,5,9,0.7894736842105263,0,0,1,1,0,0,0.5660377358490565,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,0.14705616939144583,2.333180156633721,0.35360138951847464,1
4,3,0.3333333333333333,13,0,15,0.3157894736842104,14,10,11,8,20,0.2789473684210526,0,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,20.237723930896482,4.1722345657402675,8.490313195769126,2
4,14,0.1111111111111111,11,0,8,0.368421052631579,14,15,19,14,19,0.368421052631579,0,0,0,1,0,0,0.22641509433962265,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,25.041211390266277,4.386608933635082,4.596859877403738,2
4,5,0.1111111111111111,13,0,15,0.3157894736842104,14,10,11,1,20,0.2315789473684211,1,0,0,1,0,0,0.07547169811320753,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,19.880628856735058,3.7954264603064187,10.484596436399586,0
4,14,0.1111111111111111,16,0,15,0.368421052631579,14,8,11,30,34,0.368421052631579,1,0,0,1,0,0,0.20754716981132076,0,0.08333333333333333,0.0,0.5930232558139535,1.0,0.3117569352708058,19.344576897688302,4.0251493980420054,9.078190703498791,1
4,3,0.2222222222222222,12,0,15,0.4010526315789473,14,8,9,12,3,0.13684210526315788,0,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,23.565146689772956,4.031549496977898,3.674365018327497,2
4,3,0.1111111111111111,11,0,15,0.3789473684210527,14,15,10,1,29,0.39263157894736844,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,20.606475199577268,3.4326413447888515,4.13131287905427,2
4,17,0.1111111111111111,14,1,15,0.5789473684210527,14,10,19,1,9,0.5578947368421052,0,0,0,1,0,0,0.169811320754717,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,20.010256075897846,2.7100119041933186,6.073777345802238,2
4,3,0.2222222222222222,15,0,15,0.3157894736842104,14,8,9,30,20,0.2905263157894735,1,0,1,0,0,0,0.05660377358490565,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,20.78190593656054,1.854068594556104,3.5452144182900374,0
4,0,0.1111111111111111,0,0,15,0.3789473684210527,14,8,9,30,41,0.2947368421052632,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,19.562994096951066,0.035796603511610986,3.486654259545495,1
4,14,0.1111111111111111,3,0,15,0.368421052631579,14,8,11,30,29,0.07894736842105265,0,0,0,1,0,0,0.18867924528301888,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,21.611322522473976,2.9746219199771766,7.2908549943556995,2
4,0,0.2222222222222222,11,0,15,0.2947368421052632,14,28,33,19,26,0.19263157894736826,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,20.10355564200257,2.863478163503294,5.908757326726247,0
4,0,0.5555555555555556,3,0,15,0.4842105263157894,14,8,11,30,29,0.3999999999999999,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,20.35154039618748,3.908985089504486,8.13656137754066,0
4,8,0.1111111111111111,11,0,8,0.4736842105263157,14,24,28,30,29,0.4736842105263157,0,0,0,1,0,0,0.3018867924528302,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,25.2146019539109,5.277968082964401,5.590520698165859,0
4,5,0.1111111111111111,3,0,15,0.4736842105263157,14,16,28,12,17,0.3505263157894738,1,0,0,1,0,0,0.33962264150943394,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,39.75822632752682,38.15330125571049,5.635402445508301,2
4,16,0.1111111111111111,10,1,16,0.4736842105263157,14,8,11,30,20,0.4736842105263157,0,0,0,1,0,1,0.169811320754717,0,0.0,0.08333333333333333,0.2093023255813954,0.0,0.12417437252311753,22.20583717536534,3.9005759650771634,3.607869849342578,1
4,14,0.1111111111111111,8,0,5,0.4010526315789473,14,10,11,12,1,0.09473684210526323,0,0,1,0,0,0,0.18867924528301888,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,10.584959260343272,4.427730495722301,11.067380463437873,0
4,4,0.3333333333333333,5,0,15,0.3789473684210527,14,24,9,22,29,0.2873684210526315,1,0,0,0,0,0,0.037735849056603765,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,10.925909383770207,4.6118017939591365,11.051658908686743,0
4,3,0.2222222222222222,15,0,15,0.5052631578947369,14,24,11,1,9,0.42105263157894735,0,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0.6937515167012609,3.814433267271909,0.17273475485791892,0
4,4,0.2222222222222222,9,0,15,0.3894736842105262,14,16,20,22,34,0.25368421052631573,1,0,1,0,0,0,0.05660377358490565,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,17.286236497246406,2.548421313690694,6.59435975643089,0
4,5,0.1111111111111111,13,0,15,0.5052631578947369,14,24,9,22,41,0.3326315789473684,0,0,1,0,0,0,0.07547169811320753,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,22.196713012656048,10.88094785477562,10.862985638159953,1
4,3,0.3333333333333333,11,0,15,0.4842105263157894,14,9,28,30,1,0.35789473684210527,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,22.270956837721258,2.6384787419325684,4.283674903692123,2
4,14,0.1111111111111111,16,0,15,0.4010526315789473,14,24,11,30,41,0.7084210526315791,1,0,0,1,0,0,0.13207547169811323,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,9.751004971529142,4.92148388747756,12.15935036403873,0
4,3,0.4444444444444444,5,0,15,0.5578947368421052,14,24,20,1,19,0.72,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,20.25955360530776,2.514747584656997,3.3796749127588597,2
